decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return
2025-01-01,2025-01-02,2025-01-05,UXLINKUSDT,NEIROUSDT,1.2734534064213001,-0.46415320820602357,0.2802294620509079,True,37,423934650.46255,447954872.8424649,1.4516,1.6656,0.0009821,0.0010911,0.03643687141749696
2025-01-04,2025-01-05,2025-01-08,UXLINKUSDT,COSUSDT,1.518221684560714,-0.46642810670136625,0.3152060405664374,True,37,442611014.84005,10934108.876617499,1.6656,1.6001,0.008202,0.007439,0.05370092308968
2025-01-07,2025-01-08,2025-01-11,UXLINKUSDT,POPCATUSDT,1.3773584905660377,-0.5341463414634147,0.29479460729763224,True,37,488808306.49144995,148456260.11645,1.6001,1.2866,0.7067,0.5344,0.04788399960887546
2025-01-10,2025-01-11,2025-01-14,UXLINKUSDT,POPCATUSDT,1.2112046743426705,-0.5741611540607316,0.27085471253959953,True,37,488808306.49144995,144450954.09895003,1.2866,1.1597,0.5344,0.5552,-0.13755420916289607
2025-01-13,2025-01-14,2025-01-17,UXLINKUSDT,NEIROUSDT,0.5318980319640734,-0.5519856931425752,0.17073772814776317,False,37,488808306.49144995,313625170.14243114,1.1597,1.1786,0.0007264,0.0007973,-0.08130730727869384
2025-01-16,2025-01-17,2025-01-20,UXLINKUSDT,NEIROUSDT,0.3726997437689261,-0.4425174825174826,0.13927030251580913,False,37,346221491.44355,288215008.207179,1.1786,0.9032,0.0007973,0.000586,0.0313523779954018
2025-01-19,2025-01-20,2025-01-23,SYNUSDT,NEIROUSDT,0.026149684400360584,-0.44929987783103087,0.11091070520341571,False,38,9903281.3013,288215008.207179,0.5688,0.5206,0.000586,0.0005801,-0.07467154370856788
2025-01-22,2025-01-23,2025-01-26,SUNUSDT,GOATUSDT,0.02042028323435363,-0.5170080468178493,0.12569617662844507,False,40,9420633.1151785,188476350.81295002,0.022337,0.021833,0.264,0.2415,0.06266381299678092
2025-01-25,2025-01-26,2025-01-29,BANANAUSDT,UXLINKUSDT,0.10659722222222223,-0.5752129134482076,0.14319955831997214,False,41,16198766.199050002,165554455.8867,41.426,35.688,0.8578,0.7687,-0.034641679522549707
2025-01-28,2025-01-29,2025-02-01,BANANAUSDT,MOODENGUSDT,-0.03691012600167287,-0.6095731022307815,0.13514535765319535,False,42,17506290.7419,101106528.961225,35.688,38.501,0.09733,0.11205,-0.07241604309624239
2025-01-31,2025-02-01,2025-02-04,BANANAUSDT,TROYUSDT,0.009305617447377346,-0.73748766389398,0.15995910251261244,False,43,16198766.199050002,20133920.8566745,38.501,28.287,0.001862,0.001471,-0.05530255174088272
2025-02-03,2025-02-04,2025-02-07,SANTOSUSDT,GOATUSDT,-0.24546518431831477,-0.7473647831346121,0.12108917257713786,False,44,4960502.04985,131643449.692,2.58,2.391,0.1462,0.1144,0.14425444596443227
2025-02-06,2025-02-07,2025-02-10,SUNUSDT,MOODENGUSDT,-0.2526983107972556,-0.7441362816263164,0.11395452197859683,False,50,6998376.294148,77972933.89335501,0.018625,0.018966,0.06097,0.06512,-0.049757537263897866
2025-02-09,2025-02-10,2025-02-13,SUNUSDT,PNUTUSDT,-0.19988187647654398,-0.694728328799353,0.1168947090384845,False,52,6697242.091425,369840191.20262504,0.018966,0.019771,0.16608,0.1538,0.11638464389272207
2025-02-12,2025-02-13,2025-02-16,BSWUSDT,PNUTUSDT,0.13795285556082892,-0.73733750149473,0.17236115265464433,False,51,3434617.69773,331162971.631545,0.07193,0.05016,0.1538,0.1547,-0.3085071149038303
2025-02-15,2025-02-16,2025-02-19,ALPACAUSDT,PNUTUSDT,-0.03869084585765736,-0.7415334235543749,0.14698711436100134,False,51,4562052.102025,322312445.059255,0.15479,0.13955,0.1547,0.14337,-0.02521744642834689
2025-02-18,2025-02-19,2025-02-22,ACTUSDT,PNUTUSDT,0.113502818083703,-0.6677866345351747,0.15560509890056548,False,50,169139963.27634,297770007.94525003,0.18572,0.19142,0.14337,0.14449,0.022879408261408107
2025-02-21,2025-02-22,2025-02-25,BANUSDT,GOATUSDT,0.14437689969604883,-0.6262779250283983,0.15486125121071315,False,48,53292925.39815,59486910.09645,0.0754,0.069,0.0987,0.0831,0.07317407464142622
2025-02-24,2025-02-25,2025-02-28,BANUSDT,GOATUSDT,0.6586538461538465,-0.6559006211180125,0.19578963232038502,False,48,64013585.26185,57020991.8895,0.069,0.062,0.0831,0.0938,-0.23020980484487008
2025-02-27,2025-02-28,2025-03-03,BANUSDT,SLERFUSDT,0.8422619047619049,-0.5340277777777778,0.22536995140604282,True,49,70979096.19535,3043734.27565,0.062,0.0622,0.0672,0.0853,-0.2661194316436253
2025-03-02,2025-03-03,2025-03-06,BANUSDT,GOATUSDT,0.9021406727828745,-0.479313824419778,0.24454765921712948,True,49,70979096.19535,47541168.5668,0.0622,0.057,0.1033,0.0738,0.2019747060819329
2025-03-05,2025-03-06,2025-03-09,NEIROETHUSDT,GOATUSDT,1.2797953964194373,-0.49589603283173733,0.2897707176306699,True,49,16638852.74922,46704397.0045,0.04458,0.03584,0.0738,0.0614,-0.028030361057311826
2025-03-08,2025-03-09,2025-03-12,GRASSUSDT,GOATUSDT,0.6230068337129842,-0.4624125874125874,0.1822755445498204,False,49,26388107.95727,45936688.1221,1.995,1.3343,0.0614,0.0542,-0.21391410121394683
2025-03-11,2025-03-12,2025-03-15,HMSTRUSDT,RAYSOLUSDT,0.29732937685459926,-0.6753180661577609,0.18741349280784553,False,53,19402137.3541695,37579670.1215,0.002185,0.002184,1.5319,1.6216,-0.05901240185271173
2025-03-14,2025-03-15,2025-03-18,PNUTUSDT,RAYSOLUSDT,0.3190036420395421,-0.6928831149155368,0.1843398124754918,False,55,389512170.05842495,31476030.78594,0.20281,0.18126,1.6216,1.7316,-0.17409132570463437
2025-03-17,2025-03-18,2025-03-21,1000XUSDT,RAYSOLUSDT,0.34167215273206053,-0.6720709117769612,0.1975253272056374,False,55,3322209.89953,29728594.285145,0.08152,0.12469,1.7316,1.6953,0.5505265683136145
2025-03-20,2025-03-21,2025-03-24,1000XUSDT,RAYSOLUSDT,1.1983777111620526,-0.6002027871442382,0.2947741170139634,True,57,3322209.89953,35141076.508965,0.12469,0.08789,1.6953,1.7759,-0.342675134871259
2025-03-23,2025-03-24,2025-03-27,1000CHEEMSUSDT,RAYSOLUSDT,0.8597118284373952,-0.5852137351086195,0.30047525359156796,True,57,21073066.46424535,28954242.865735,0.0016649,0.0018055,1.7759,1.9923,-0.037404191491576144
2025-03-26,2025-03-27,2025-03-30,1000CHEEMSUSDT,KOMAUSDT,1.0827085015572733,-0.40196882690730096,0.2862804683817679,True,56,22026583.126994,7212174.613849999,0.0018055,0.0016109,0.03646,0.02722,0.14564663680018364
2025-03-29,2025-03-30,2025-04-02,1000CHEEMSUSDT,SCRUSDT,1.0140035008752184,-0.5126322977125299,0.25592778361196683,True,55,23821336.9448181,8045003.758649999,0.0016109,0.0016848,0.2856,0.2772,0.07528674142697
2025-04-01,2025-04-02,2025-04-05,1000CHEEMSUSDT,ACTUSDT,0.937442502299908,-0.6129694135611012,0.2639384647840807,True,54,28687420.2569478,46723212.88598,0.0016848,0.0016248,0.08111,0.05588,0.2754465199909659
2025-04-04,2025-04-05,2025-04-08,1000CHEEMSUSDT,ACTUSDT,0.9393794749403341,-0.712810235856328,0.26745707922198453,True,58,32963485.4728246,46723212.88598,0.0016248,0.0015633,0.05588,0.05613,-0.04232468499178976
2025-04-07,2025-04-08,2025-04-11,FARTCOINUSDT,ACTUSDT,1.3316477033291192,-0.7063624947676852,0.29406664959742873,True,61,362206647.79599,46723212.88598,0.5534,0.7544,0.05613,0.05437,0.3945650331195245
2025-04-10,2025-04-11,2025-04-14,FARTCOINUSDT,ACTUSDT,1.8768115942028984,-0.7249038656142481,0.3665341669653001,True,63,407117630.11203,43378969.2251,0.7544,0.8023,0.05437,0.05386,0.07287434043983243
2025-04-13,2025-04-14,2025-04-17,FARTCOINUSDT,TROYUSDT,1.8240056318197815,-0.8614840989399293,0.4161105147572239,True,63,475858941.77442,7005351.005311,0.8023,0.8984,0.000196,0.000187,0.16569899803371424
2025-04-16,2025-04-17,2025-04-20,FARTCOINUSDT,TROYUSDT,1.7868445547626437,-0.8633040935672515,0.38205276769696506,True,65,522169645.40208,5660637.582427,0.8984,0.8143,0.000187,0.000187,-0.0936108637577916
2025-04-19,2025-04-20,2025-04-23,ALCHUSDT,TROYUSDT,1.7902502801643632,-0.8547008547008547,0.36610281305796516,True,69,108712861.93540001,5244486.807593,0.14938,0.19635,0.000187,0.000187,0.3144329896907214
2025-04-22,2025-04-23,2025-04-26,ALCHUSDT,TROYUSDT,1.9505560565073639,-0.8493150684931507,0.35149312781645814,True,69,108712861.93540001,4938838.8759725,0.19635,0.15981,0.000187,0.000187,-0.18609625668449192
2025-04-25,2025-04-26,2025-04-29,FARTCOINUSDT,TROYUSDT,0.9697549770290963,-0.8517049960348929,0.2840237799352445,True,69,715813778.4484551,4644710.474886,1.029,1.0942,0.000187,0.000187,0.06336248785228382
2025-04-28,2025-04-29,2025-05-02,ALCHUSDT,TROYUSDT,1.950940170940171,-0.8186226964112512,0.4731792052317532,True,68,97990527.32929501,3045097.1475255,0.17261,0.177,0.000187,0.000187,0.02543305718092803
2025-05-01,2025-05-02,2025-05-05,VIRTUALUSDT,MOVEUSDT,1.7390504847876969,-0.5477178423236515,0.4405227486299997,True,68,42833257.546275,79278895.81475,1.6387,1.6366,0.1852,0.1722,0.06891288081831715
2025-05-04,2025-05-05,2025-05-08,AVAAIUSDT,MOVEUSDT,2.8766380478987803,-0.5468421052631579,0.5425138411465896,True,67,22088857.147005,82462011.4023,0.08581,0.08125,0.1722,0.1573,0.03338663424758348
2025-05-07,2025-05-08,2025-05-11,AVAAIUSDT,MOVEUSDT,3.288278775079198,-0.5210109622411694,0.6340427205941408,True,65,24716447.79689,86279009.86225,0.08125,0.09119,0.1573,0.2071,-0.19425403687221876
2025-05-10,2025-05-11,2025-05-14,AVAAIUSDT,MOVEUSDT,3.6250634195839684,-0.35652173913043483,0.8099824917942946,True,63,29338011.187799998,89259181.6249,0.09119,0.07939,0.2071,0.229,-0.23514616994279547
2025-05-13,2025-05-14,2025-05-17,CHILLGUYUSDT,LAYERUSDT,4.567015706806282,-0.38118121221516044,0.9152378980120415,True,60,51999058.404285,167494131.346605,0.10634,0.07941,1.1976,1.0607,-0.13893235345369448
2025-05-16,2025-05-17,2025-05-20,CHILLGUYUSDT,LAYERUSDT,2.9512437810945276,-0.4908567314614831,0.6535396161331489,True,62,65420903.85939,159002225.307355,0.07941,0.08215,1.0607,0.9573,0.13198726485078316
2025-05-19,2025-05-20,2025-05-23,CHILLGUYUSDT,LAYERUSDT,2.824953445065177,-0.5456573327005221,0.6253429024843287,True,62,67477075.592955,159002225.307355,0.08215,0.10859,0.9573,0.9767,0.3015849443164704
2025-05-22,2025-05-23,2025-05-26,CHILLGUYUSDT,LAYERUSDT,2.5911346344690704,-0.5006391573349696,0.5534611435798957,True,61,75398034.44188,159002225.307355,0.10859,0.08775,0.9767,1.0015,-0.21730616579300754
2025-05-25,2025-05-26,2025-05-29,CHILLGUYUSDT,LAYERUSDT,2.042649098474341,-0.6066687612913361,0.42162802727443255,True,59,75398034.44188,152711078.82228,0.08775,0.08014,1.0015,0.9118,0.0028420047990692643
2025-05-28,2025-05-29,2025-06-01,KAITOUSDT,LAYERUSDT,1.323800342759212,-0.6921388532450867,0.3075168447285995,True,56,214987174.607305,109424399.88512999,2.1697,1.961,0.9118,0.7819,0.04627703980553399
2025-05-31,2025-06-01,2025-06-04,KAITOUSDT,LAYERUSDT,1.1396617566830334,-0.7453183520599251,0.2832482210271557,True,56,249241881.012895,83708197.01664999,1.961,1.836,0.7819,0.8261,-0.1202719561699983
2025-06-03,2025-06-04,2025-06-07,KAITOUSDT,LAYERUSDT,1.3001753946379355,-0.7472305526654017,0.3299041099619097,True,54,249241881.012895,67318778.57468,1.836,1.6487,0.8261,0.7273,0.017582861064101785
2025-06-06,2025-06-07,2025-06-10,SPXUSDT,AVAAIUSDT,1.1304950495049506,-0.5785520807682838,0.2528867043833214,True,53,32491599.331100002,31687740.29232,1.0761,1.4156,0.03423,0.04163,0.09930649199754882
2025-06-09,2025-06-10,2025-06-13,ANIMEUSDT,AVAAIUSDT,0.9851485148514854,-0.5434401053093463,0.2398664107499109,True,47,51751406.86625,26631881.12713,0.0441,0.02667,0.04163,0.0304,-0.12548070873797512
2025-06-12,2025-06-13,2025-06-16,ANIMEUSDT,ARCUSDT,0.15805471124620074,-0.6811698306824012,0.1814609791316285,False,46,57715312.71635,28432896.535159998,0.02667,0.02419,0.03108,0.03043,-0.07207460553917233
2025-06-15,2025-06-16,2025-06-19,BMTUSDT,GRIFFAINUSDT,0.3072025052192069,-0.5638638949219155,0.18707619319771807,False,46,21281870.412699997,28217682.683335,0.12524,0.1447,0.04216,0.04321,0.13047654385931962
2025-06-18,2025-06-19,2025-06-22,BIDUSDT,GRIFFAINUSDT,0.68429820907955,-0.5777386885566305,0.24670358364781755,True,46,10445849.63881,26150060.280575,0.08092,0.09765,0.04321,0.0353,0.38980688181721346
2025-06-21,2025-06-22,2025-06-25,BIDUSDT,AVAAIUSDT,1.0134048257372652,-0.694850603941513,0.3000704746583883,True,48,23173514.188025,16419723.712625,0.09765,0.11274,0.02402,0.02879,-0.044053022890550686
2025-06-24,2025-06-25,2025-06-28,BIDUSDT,SIRENUSDT,1.7627450980392156,-0.7045514511873351,0.4529212981118378,True,49,45131321.560885,5054531.783425,0.11274,0.11958,0.04482,0.04944,-0.042408413145218704
2025-06-27,2025-06-28,2025-07-01,BIDUSDT,SIRENUSDT,1.9227383863080685,-0.6791901888261631,0.4387005094589435,True,51,60222667.48995,5512059.46784,0.11958,0.14478,0.04944,0.05207,0.1575417886551147
2025-06-30,2025-07-01,2025-07-04,BIDUSDT,SIRENUSDT,3.2806031933766997,-0.6568717881143761,0.6365711167688786,True,52,69747146.339795,5072404.565125,0.14478,0.16137,0.05207,0.04205,0.30702091314323854
2025-07-03,2025-07-04,2025-07-07,FUNUSDT,SIRENUSDT,2.2859654263111633,-0.7325573999872799,0.5736772850572225,True,49,49167226.2069365,5811821.80577,0.011215,0.013108,0.04205,0.04695,0.05226385377575804
2025-07-06,2025-07-07,2025-07-10,FUNUSDT,SIRENUSDT,2.8302162478082993,-0.6921765361663059,0.6578374124670621,True,50,164159073.332317,6048774.7813099995,0.013108,0.013345,0.04695,0.04873,-0.019832111567276378
2025-07-09,2025-07-10,2025-07-13,BANANAS31USDT,SIRENUSDT,3.0029292107404393,-0.6850475143836059,0.6851475556822494,True,45,103262155.77000299,6048774.7813099995,0.024597,0.01544,0.04873,0.04847,-0.36694565023516656
2025-07-12,2025-07-13,2025-07-16,FUNUSDT,SIRENUSDT,3.12375859434683,-0.6599789547527184,0.5828359304061141,True,49,205575670.90356898,5203261.910134999,0.016194,0.021898,0.04847,0.0492,0.33716835830991765
2025-07-15,2025-07-16,2025-07-19,FUNUSDT,SIRENUSDT,5.261652845295968,-0.6619495775228412,0.7719051869475452,True,52,257571110.600098,4641843.875975,0.021898,0.019545,0.0492,0.05397,-0.20440395492182162
2025-07-18,2025-07-19,2025-07-22,FUNUSDT,SIRENUSDT,3.546533271288972,-0.6033076074972437,0.598847206470349,True,48,234118006.9218795,3990241.12371,0.019545,0.01688,0.05397,0.05593,-0.17266848030037452
2025-07-21,2025-07-22,2025-07-25,HYPERUSDT,BMTUSDT,2.765199161425577,-0.2639488409272581,0.5428170641429552,True,50,7956346.80745,16168569.242945,0.3592,0.4456,0.09207,0.08542,0.3127621740309433
2025-07-24,2025-07-25,2025-07-28,HYPERUSDT,PUMPUSDT,3.3696078431372554,-0.9437154989384289,0.5934622921080429,True,49,37838529.14515,75901608.6187825,0.4456,0.4598,0.002652,0.002633,0.03903154964513078
2025-07-27,2025-07-28,2025-07-31,HYPERUSDT,PUMPUSDT,3.8502109704641354,-0.9440976645435244,0.6462323051606764,True,51,69009217.7404,449770557.40591145,0.4598,0.4406,0.002633,0.002759,-0.08961144453069725
2025-07-30,2025-07-31,2025-08-03,DOLOUSDT,PUMPUSDT,3.526075290242023,-0.9414225053078557,0.7405146914407639,True,54,4256649.2320845,582490201.307265,0.17038,0.12793,0.002759,0.002775,-0.2549481637553156
2025-08-02,2025-08-03,2025-08-06,HYPERUSDT,PUMPUSDT,2.479638009049774,-0.9410828025477707,0.5936675427158725,True,55,121001553.43605,618906655.5531955,0.3845,0.4038,0.002775,0.00325,-0.12097611265361574
2025-08-05,2025-08-06,2025-08-09,DOLOUSDT,PUMPUSDT,3.401865983692243,-0.9309978768577495,0.7165819571929364,True,61,29072508.6102575,655220231.9586124,0.168469,0.194163,0.00325,0.003379,0.11282239827733664
2025-08-08,2025-08-09,2025-08-12,DOLOUSDT,PUMPUSDT,3.327397535046469,-0.9282802547770701,0.7718295840962665,True,61,30301354.0407955,655220231.9586124,0.194163,0.243645,0.003379,0.003437,0.23768288936098103
2025-08-11,2025-08-12,2025-08-15,DOLOUSDT,BANANAS31USDT,3.4099250732978605,-0.5335146687390713,0.6410272700974983,True,62,35502593.1218805,39176664.097416,0.243645,0.202281,0.007203,0.006801,-0.11396151478368544
2025-08-14,2025-08-15,2025-08-18,AIOTUSDT,FUNUSDT,2.8461631056274457,-0.5663789560213728,0.643477094602494,True,60,10583114.951960001,50596542.0873,0.6394,0.99568,0.009496,0.009322,0.5755333889000297
2025-08-17,2025-08-18,2025-08-21,DOLOUSDT,FUNUSDT,2.5691524673600354,-0.5229005680364363,0.6036995687243836,True,58,35502593.1218805,40282525.0815375,0.209759,0.228448,0.009322,0.0095,0.07000287318013321
2025-08-20,2025-08-21,2025-08-24,AIOTUSDT,BROCCOLI714USDT,2.795592912312585,-0.47401824672748916,0.6113365912563181,True,60,10583114.951960001,7348264.794539999,1.67054,1.61867,0.02653,0.02742,-0.06459676817747229
2025-08-23,2025-08-24,2025-08-27,AIOTUSDT,BROCCOLI714USDT,3.8859514108948243,-0.46837407838571987,0.686181961107359,True,61,10583114.951960001,6356780.68407,1.61867,1.8087,0.02742,0.02487,0.2103966639602367
2025-08-26,2025-08-27,2025-08-30,AIOTUSDT,BROCCOLI714USDT,3.163482344275126,-0.5288206295032234,0.523777511119896,True,63,13005084.394195,5569316.56303,1.8087,1.7054,0.02487,0.02395,-0.020120483205319784
2025-08-29,2025-08-30,2025-09-02,AIOTUSDT,BROCCOLI714USDT,3.152730105406656,-0.5239705589814999,0.5048514112593239,True,65,23129736.941524997,4763663.20061,1.7054,1.4872,0.02395,0.02299,-0.08786301550300857
2025-09-01,2025-09-02,2025-09-05,AIOTUSDT,BROCCOLI714USDT,2.8713623822166694,-0.5312945973496432,0.47760276076421876,True,66,23129736.941524997,4013790.528715,1.4872,1.5255,0.02299,0.02305,0.02314326269975875
2025-09-04,2025-09-05,2025-09-08,AIOTUSDT,ASRUSDT,2.671583608056405,-0.5342250196695515,0.4427634256993994,True,69,30810621.268645,32830734.328199998,1.5255,1.5855,2.367,2.539,-0.03333445495025633
2025-09-07,2025-09-08,2025-09-11,AIOTUSDT,ASRUSDT,1.9795350760152592,-0.6773824650571791,0.3481813675056174,True,70,37482763.234435,30527722.66365,1.5855,1.423,2.539,2.508,-0.0902817963453505
2025-09-10,2025-09-11,2025-09-14,AIOTUSDT,ASRUSDT,1.8442934239456328,-0.6292682926829268,0.33973121027207526,True,72,39027934.278355,27689112.2242,1.423,1.4923,2.508,2.639,-0.003532925138502563
2025-09-13,2025-09-14,2025-09-17,JELLYJELLYUSDT,ASRUSDT,1.605681271064035,-0.5214868540344515,0.38983624020268803,True,73,13605746.075385,17404442.0163,0.05413,0.05018,2.639,2.479,-0.012343447528219809
2025-09-16,2025-09-17,2025-09-20,MYXUSDT,ASRUSDT,5.3980831383038,-0.45492524186455585,0.7170009646781406,True,73,214894317.18417,13957347.1911,11.483,11.349,2.479,2.515,-0.026191409037693125
2025-09-19,2025-09-20,2025-09-23,MYXUSDT,SQDUSDT,9.740986088766915,-0.34825663643172167,1.2390043791567729,True,66,214894317.18417,2447364.5492249997,11.349,9.407,0.07831,0.07097,-0.07738635067240529
2025-09-22,2025-09-23,2025-09-26,MYXUSDT,DOLOUSDT,7.648524409304036,-0.5800103709246534,1.0423172415987239,True,65,197911167.15665,72010737.01832551,9.407,9.151,0.12798,0.10429,0.15789327100165307
2025-09-25,2025-09-26,2025-09-29,MYXUSDT,DOLOUSDT,6.511286218501191,-0.5854775975756226,0.8850902528643162,True,65,240374668.79925,67990374.6492265,9.151,15.974,0.10429,0.10423,0.746176892421028
2025-09-28,2025-09-29,2025-10-02,MYXUSDT,BUSDT,12.201620236422254,-0.5966447082126618,1.6182000570595845,True,62,300112491.5313,6204074.487299999,15.974,15.485,0.2686,0.2944,-0.1266658562159041
2025-10-01,2025-10-02,2025-10-05,MYXUSDT,BUSDT,14.19285503974875,-0.5671995176399653,1.8593789342178726,True,60,336360192.7627,6136077.811334999,15.485,5.864,0.2944,0.2863,-0.5937973591203268
2025-10-04,2025-10-05,2025-10-08,MYXUSDT,BUSDT,4.130335899230231,-0.5327240084870246,0.6911454203583455,True,61,408472713.60325,6136077.811334999,5.864,5.51,0.2863,0.2595,0.03323975413839553
2025-10-07,2025-10-08,2025-10-11,DOODUSDT,BUSDT,2.486970213039427,-0.582327378078223,0.5745328859363693,True,63,10025100.4187904,6136077.811334999,0.0108539,0.008042,0.2595,0.1664,0.09969869029966616
2025-10-10,2025-10-11,2025-10-14,B2USDT,MYXUSDT,1.6635039717563993,-0.840190349978917,0.5886041813108269,True,60,12107765.299800001,336360192.7627,1.2073,1.602,2.654,3.727,-0.07736754761960185
2025-10-13,2025-10-14,2025-10-17,SOONUSDT,MYXUSDT,2.158764653668391,-0.6930236389094803,0.5731945461548186,True,61,32075452.57232,261075097.83585,1.032,0.8155,3.727,3.001,-0.0149920806268109
2025-10-16,2025-10-17,2025-10-20,B2USDT,MYXUSDT,2.176383215744523,-0.7387214770945828,0.5381466207068588,True,61,13484178.26435,221924525.2781,1.7115,1.899,3.001,2.793,0.178863253586812
2025-10-19,2025-10-20,2025-10-23,B2USDT,MYXUSDT,2.0155580250833465,-0.753920704845815,0.558546466217434,True,61,13484178.26435,172886182.55815,1.899,1.5581,2.793,2.699,-0.1458599670016837
2025-10-22,2025-10-23,2025-10-26,HUSDT,MYXUSDT,1.6657824933687002,-0.7132986074200064,0.470419807293563,True,59,41957456.46671,132754290.30875,0.15074,0.34456,2.699,2.981,1.1813069602582547
2025-10-25,2025-10-26,2025-10-29,HUSDT,MYXUSDT,6.057751382346918,-0.6741339744290241,0.8842947326826992,True,59,61197643.11789501,102731575.66565,0.34456,0.31041,2.981,2.573,0.037754912370872806
2025-10-28,2025-10-29,2025-11-01,HUSDT,ALPINEUSDT,3.187508431134493,-0.8674352553652758,0.5357732528318496,True,59,64174091.93903001,24561511.603075,0.31041,0.28948,0.7888,0.7409,-0.006701799321489066
2025-10-31,2025-11-01,2025-11-04,HUSDT,MYXUSDT,3.4485938220378056,-0.8693798449612403,0.5576538241341218,True,59,67433706.567195,48273054.795650005,0.28948,0.25161,2.023,1.892,-0.06606546820176495
2025-11-03,2025-11-04,2025-11-07,HUSDT,MYXUSDT,2.8409403144558083,-0.6774083546462064,0.4739034591609447,True,57,69330190.790235,39907819.82595,0.25161,0.10965,1.892,2.191,-0.722240336713594
2025-11-06,2025-11-07,2025-11-10,BDXNUSDT,MYXUSDT,0.8193254817987154,-0.6024315006350935,0.2932320877218217,False,58,6256123.029920001,31415566.9895,0.06795,0.06082,2.191,2.254,-0.13368408926879616
2025-11-09,2025-11-10,2025-11-13,BDXNUSDT,SQDUSDT,1.950024260067928,-0.6035784885194384,0.4564974812549215,True,57,7950096.3409,8410484.03554,0.06082,0.073,0.07821,0.06714,0.34180507365960167
2025-11-12,2025-11-13,2025-11-16,BDXNUSDT,SQDUSDT,1.1624184943687017,-0.645307716668426,0.38150857020981965,True,55,8894003.41369,7839054.04478,0.073,0.06353,0.06714,0.06246,-0.06002093356347993
2025-11-15,2025-11-16,2025-11-19,SOONUSDT,SQDUSDT,1.978906058376257,-0.6108586015814707,0.4362043177343255,True,55,33315978.329815,6652675.388825,2.4289,1.4376,0.06246,0.05734,-0.3261546733645381
2025-11-18,2025-11-19,2025-11-22,RESOLVUSDT,SQDUSDT,1.3818455870038524,-0.6376793275611452,0.3489807360427898,False,56,14920076.766035002,6440830.921465,0.14223,0.12711,0.05734,0.0482,0.05309338340624026
2025-11-21,2025-11-22,2025-11-25,RESOLVUSDT,YALAUSDT,1.334435261707989,-0.7042363433667782,0.34135147467460747,False,56,77990927.54633,3822861.34986,0.12711,0.13999,0.02654,0.03249,-0.12286034495811671
2025-11-24,2025-11-25,2025-11-28,RESOLVUSDT,PORT3USDT,1.2814537157757497,-0.7124787156409633,0.3561764133790769,False,57,84877267.34123,4922117.381695,0.13999,0.08775,0.01182,0.01182,-0.37316951210800775
2025-11-27,2025-11-28,2025-12-01,ESPORTSUSDT,PORT3USDT,1.2645587541293062,-0.7058237929318069,0.3509108469267711,False,56,8939329.835889999,4236998.63261,0.48003,0.44672,0.01182,0.01182,-0.06939149636481057
2025-11-30,2025-12-01,2025-12-04,ESPORTSUSDT,PORT3USDT,0.9308437067773168,-0.7792304818827045,0.30771745631864494,False,57,9271955.551789999,3289599.94205,0.44672,0.41862,0.01182,0.01182,-0.06290293696275073
2025-12-03,2025-12-04,2025-12-07,RESOLVUSDT,PTBUSDT,0.7763305636649451,-0.7750902527075811,0.3257351683165839,False,56,104871636.65423,5223190.73115,0.07911,0.07577,0.00623,0.00402,0.31251545839113437
2025-12-06,2025-12-07,2025-12-10,ESPORTSUSDT,PTBUSDT,0.8841504045692525,-0.8668658698539177,0.291488206515798,False,56,9996265.78181,6262771.059905,0.3959,0.4137,0.00402,0.003861,0.08451308750513686
2025-12-09,2025-12-10,2025-12-13,ESPORTSUSDT,PTBUSDT,0.8974311926605505,-0.8666781767955801,0.2985439460168826,False,56,9996265.78181,6713182.89113,0.4137,0.41226,0.003861,0.002942,0.2345404548450234
2025-12-12,2025-12-13,2025-12-16,PLAYUSDT,PTBUSDT,0.48895253682487727,-0.910665451230629,0.242560208415114,False,57,1868865.95439,7129614.94566,0.0364,0.03269,0.002942,0.003127,-0.16480546985305655
2025-12-15,2025-12-16,2025-12-19,ICNTUSDT,PTBUSDT,0.317829457364341,-0.8573448905109489,0.24614533676264563,False,57,6637978.6445,7129614.94566,0.323,0.4643,0.003127,0.002925,0.5020599571692074
2025-12-18,2025-12-19,2025-12-22,ICNTUSDT,PTBUSDT,1.304218362282878,-0.8393190554640307,0.3105480131300139,False,61,10352463.8993,8284433.661038,0.4643,0.3618,0.002925,0.003345,-0.36435218166857186
2025-12-21,2025-12-22,2025-12-25,ICNTUSDT,PTBUSDT,0.8108108108108107,-0.7315409309791332,0.2972355140906927,False,58,20494204.97275,10021466.175530002,0.3618,0.411,0.003345,0.00311,0.20624084361451323
2025-12-24,2025-12-25,2025-12-28,ICNTUSDT,AIAUSDT,1.0039005363237443,-0.6558969276511397,0.31300782026230045,False,58,23152176.4013,19509884.5005,0.411,0.4598,0.1736,0.1736,0.11873479318734792
2025-12-27,2025-12-28,2025-12-31,PLAYUSDT,PTBUSDT,0.5998719590268884,-0.6849330357142858,0.24965770845771867,False,62,1164703.229665,10190767.130087,0.04999,0.05351,0.002823,0.00268,0.12106941402449811
